,Product_name,Review,Rating
769,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Coming straight to the point, the tv feels a bit laggy at times. Switching apps takes time. The sound is not upto the mark, tried all settings available to optimize but couldn't. You definitely have to use a soundbar for better experience. I also noticed a bug, the tv automatically redirects to patchwall while playing YouTube videos. Happened once.Another bug I saw, while switching from SD to HD channel, the auto-scalling cropped half of the screen for a while. Switched it off and then on ag...",2
770,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Great Buy.!I was in confusion after seeing the ratings given by people but still i went for it.And i must say the TV is great and i am happy with it completely.I have 50 inch varient.Display- details are great. Red colour is a bit overwhelming, but after a few tweaks in the Picture settings it is absolutely stunning. Watching cricket matches, movies is absolute delight.you can increase the backlight and adjust contrast,brightness as per your liking.Sound-Sound is great but i would reco...",5
771,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Posting this review after using this TV for 8 days..1.Picture quality is just awesome. Every pixel is clear.4k 8k videos just gives you awesome feel.2.Sound quality is better than previous MI 20w speakers, Sound is loud as this TV having 40w speakers but I am not happy with bass of these speakers. Should have more bass with this price range.3.Connectivity is good. I am using with 200mbps wifi. Remote is smooth and Google assistant is working excellent.4. Patchwall and other features a...",5
772,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Don't listen to all the reviews and all that BS about the panel being not bright enough for HDR or won't be visible in areas with too much natural light. The tv viewing experience is very good albeit the sound is ok, the bass is not boomy if you are wondering that. If you are buying this tv i would suggest you to invest in a good soundbar or a home theatre system. Coming from a Sony 3d tv to this is not at all a disappointment. If you are going to buy this tv you won't be disappointed. And al...",5
773,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Fabulous TV , I bought 43'inch segment ,it's looks premium TVPicture quality JUST WOW😍❤️Dolby Sound is Awesome 😍Connectivity also good , I Loved it. Just go for it without any doubt.",5
774,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Product is very very awesome .Picture quality  upto mark .Sound quality value for money .Delivery and installation are more than my expectation(awesome).Note : installation same day that day tv delivered and delivery persons are too good as behavior. So , my recommendation to who want MI to buy this Thank you MI 😊",5
775,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"This is my first Smart TV and probably first detailed review ever.I bought this TV after a long research and hesitations. I was worried about my TV experience in low budget and I cannot afford LG, SONY and SAMSUNG high end TVs. Low Budget segments from these makes are not upto the mark as per my research. So competition was between either Mi or Vu. Don't compare this TV with QLEDs and OLEDs. They are high quality brand Tvs which require deep pockets too. I, Like many other thought Vu is Chi...",4
776,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),picture quality is excellent 5/5sound quality is good 3.5/5design of TV 5/5value for money 5/5 I purchased it at 27k and this is my first LED tvI am very happy with the product....you can purchase this TV.,5
777,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),Great product at the price....Operating is simple and remote is Bluetooth connected (no IR Sensor) which I liked it very much. Google assistant voice commands make it easy for operating. Bluetooth earphones can  be connected. Inbuilt chrome cast & Phone mirroring works like charm. Picture quality is great. Speakers : it is more than enough for 30 feet Hall.Definitely worth every rupee...Review based on one week usage.,5
778,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"Update 1 : Few days of Usage.1. Value for money. Hits above it's price bracket.2. Fast (2GB Ram), have good internal memory at 16GB.3. Happy with the sound quality, it gets loud if you have right audio settings. ( Refer Tech Singh YouTube video)4. Tv display is bit flimsy while holding the tv for mounting, but it may be because it is large at 55 Inch.5. I sit 8 feet away from my tv and it feels large, like a theatre in here, not sure if that is a good thing for eyes, let's wait and see....",4
779,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"After using 10 days , I am writing a review for this television.Pros :1. Picture quality is best ,you can't get this quality at this price in any other brand.2. Performance is great. Tv responds quite fast, no lag so far.3. Sound is amazing, only 25% volume is enough to listen. True surround X feature works great.4. Features such as picture setting and sound setting works fine too.5. Prime, Netflix, hotstar n all apps are working fine. Just Jio Tv doesn't work( Need mouse for toggling)...",4
780,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"After 2 weeks usage.1. Awesome picture quality.2. Sound is loud,but little bit clarity is missing(Ok).3. Built-in chromecast is working Fine4. Checked OTT Apps -prime,netflix,hotstar,Ahaa. All are working Fine.5.Best budget TV with best features in this price segment.6. Value for money",5
781,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"Really after a long time I brought a Vu TV this is my first TV I never seen such a TV like this,  picture quality amazing, sound, full screen display is very good advantage, connectivity super fast we should install google home for that, most probably I like this TV..  Wait for more ten days for my more reviews..",5
782,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),Excellent TV. I am writing this review to help others for the correct choice..It has awesome picture quality and sound. Internet connectivity is good. Non HD channels quality also good.,5
783,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),I have been using SONY full HD for the past 4 years... Planned to go with Sony again but this product changed my mind to choose this because of the specs... It does what are the things that have told in the specs sheet.. Being a #Rahmaniac (#thalaivARR) fan sound quality is damn good.. Clear voices and great highs and lows.. Mind blowing one... What a great TV to upgrade...VU u r simply Awesome... Thanks for the great product..,5
784,Vu Premium 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV  (43PM),"It looks truly premium with the silver bezel less design. The sound quality is really impressive. The interface is quite smooth but it does takes around 5-7 seconds to boot up once you switch on the tv. Android is neatly optimized and screen sharing works perfectly too. The best feature has to be Google Assistant and they have given a dedicated button for it on the remote. It easily detects and responds to our voice. The videos are rich, dynamic and clear. Although, the refresh rate is just 5...",5
785,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,Go with this TV guys it's amazing.. 43 inch at 20k mi.. Awesome del by flipkart and installation guy was also very nice and explained well,5
786,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"This is a detailed review after 7 days. Please read this if you have problem or concern regarding sound/picture/brightness/sd channels/wifi connectivity/miracast. PICTURE: the picture quality is really amazing. Blacks are really deep. Contrast is pretty good too. No complaints there.  BRIGHTNESS: tv is pretty bright, by default dynamic light is on and it will make your screen dull, just turn it off. I've set it to 25. No screen galre problem.SOUND: tv speakers doesn't have much bass, ide...",5
787,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"I m posting review after checking all it's functionalities and settings in 40inch version. Below are the summary points :* Display : looks decent. 4k and full HD content looks satisfying. casted content dispaly quality is below par (also depends on the content you are casting).bezels are thin and are made of plastic which is loosely attached to the display panel. viewing angles are good covers around 150°* Connectivity: impressive , connects to WiFi, Bluetooth , Chromecast smoothly. observ...",4
788,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,Best TV range........ money on valuation the great picture quality and sound quality more..📲🎶📺🎶🎧this is range in the best choice mi buying tv. also was nice Go For it....,5
789,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"Super and good quality full HD ,Internet also speed connecting ,it is like one smart phone .full happy and it delivered so speed",5
790,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"Awesome TV go for it......Lovely sound,video quality is also good and  my suggestion is go for hd set up box......Nice delivery and TV installed on the next day of the delivery...I'm happy with it...",5
791,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,I love this MI tv good quality with affordable price. it supports 4k video also especially dolby audio is too good suggestions : MI should give the wall hanging stand for free of cost,4
792,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,excellent tv 😎😍😍😘😘😘😘in love with it..full paisa vasool..screen cast also works well .installation guy is so polite and explained all very well😍😍😍..go for it without hesitation...you'll certainly love it😎😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍❤❤❤,5
793,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"Amazing , super cool , awesome too good😍",5
794,Mi 4A PRO 80 cm (32 inch) HD Ready LED Smart Android TV,"Delivery (by delhivery courier) and installation(by Jeeves) is perfect in Rangia, Assam. Picture quality could have been better but ok for the price for a smart TV. Sound quality is good. Work well with WiFi for YouTube videos. @note :There is no direct single AV button in remote for oldage people to use dth/cable content.",4
795,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Mi TV 5x 55” delivered on 09th & installed on 10th , everything was smooth , TV has a good rich feel with near bezel less Metal frame design , the new adaptive brightness feature is really good , adjusts according to our room lighting making viewing pleasant to eyes , ok google works well , audio is ok not great , some apps volume is good but apps like Apple TV+ have to rise volume to 60 , panel is VA , so contrast is good has good viewing angle up to 120 D after that you will loose color & c...",4
796,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,Very good TV. Decent picture quality and sound effect. Value for money. I am just expecting this TV to work for 4 years.,5
797,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Pros:1. Picture quality is perfect(I think it is better than its competitors at this price range)2. 4k videos can play perfectly fine.3. Bezels are thin.(for people who don't like thick bezels it's a perfect tv).4. Patchwall looks goodCons:1. The biggest con of this tv is SPEAKERS. I have got 43"" tv which has 30 w speakers (believe me my old CRT tv can produce better sound than this). I think all those Dolby Atmos and stuff are gimmicks. If sound is ur mail priority don't go for this t...",4
798,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,Super awesome  mine is 55inch tv got delivered next day of Order but installation is very badd no response from Flipkart. So finaly called mi store and they did it in same day. And coming to tv specs are awesome1. Sound is good but bass is not great2 picture quality is awesome 3 adaptive Brightness is not that good but it's fine u can enjoy it4 connectivity is fine ok ok5 tv design is awesome but u may feel light electric shocks on corners when u touch as it's made of metal6. Patch wall...,4
799,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Coming straight to the point, the tv feels a bit laggy at times. Switching apps takes time. The sound is not upto the mark, tried all settings available to optimize but couldn't. You definitely have to use a soundbar for better experience. I also noticed a bug, the tv automatically redirects to patchwall while playing YouTube videos. Happened once.Another bug I saw, while switching from SD to HD channel, the auto-scalling cropped half of the screen for a while. Switched it off and then on ag...",2
800,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Great Buy.!I was in confusion after seeing the ratings given by people but still i went for it.And i must say the TV is great and i am happy with it completely.I have 50 inch varient.Display- details are great. Red colour is a bit overwhelming, but after a few tweaks in the Picture settings it is absolutely stunning. Watching cricket matches, movies is absolute delight.you can increase the backlight and adjust contrast,brightness as per your liking.Sound-Sound is great but i would reco...",5
801,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Posting this review after using this TV for 8 days..1.Picture quality is just awesome. Every pixel is clear.4k 8k videos just gives you awesome feel.2.Sound quality is better than previous MI 20w speakers, Sound is loud as this TV having 40w speakers but I am not happy with bass of these speakers. Should have more bass with this price range.3.Connectivity is good. I am using with 200mbps wifi. Remote is smooth and Google assistant is working excellent.4. Patchwall and other features a...",5
802,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Don't listen to all the reviews and all that BS about the panel being not bright enough for HDR or won't be visible in areas with too much natural light. The tv viewing experience is very good albeit the sound is ok, the bass is not boomy if you are wondering that. If you are buying this tv i would suggest you to invest in a good soundbar or a home theatre system. Coming from a Sony 3d tv to this is not at all a disappointment. If you are going to buy this tv you won't be disappointed. And al...",5
803,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Fabulous TV , I bought 43'inch segment ,it's looks premium TVPicture quality JUST WOW😍❤️Dolby Sound is Awesome 😍Connectivity also good , I Loved it. Just go for it without any doubt.",5
804,Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"Product is very very awesome .Picture quality  upto mark .Sound quality value for money .Delivery and installation are more than my expectation(awesome).Note : installation same day that day tv delivered and delivery persons are too good as behavior. So , my recommendation to who want MI to buy this Thank you MI 😊",5
805,Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV  (43UA),Good,4
806,Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV  (43UA),Nice picture quality and installation by the Flipkart guys is awesome. Very kind and quick setup.,5
807,Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV  (43UA),Super,5
808,Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV  (43UA),Good job,5
809,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Lg is always first choice for me and you can also undoubtedly buy this LG smart TV.. It provides very good picture quality and connectivityIt looks classy and slim. Sound should have been little more and clear. Remote control is also very goodNo Bluetooth connectivityNo magic remote,5
810,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Good picture quality good Saund good all LG brands from India I love my India flip cart tnx.......,5
811,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Tv is good and build quality is superb.Sound quality-5/4Picture quality-5/4Mobile connectivity-5/5Wifi work fine also DTS.But I thik LG tv has low contrast not like Samsung.lg not provide smart remote with tv.,5
812,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),"I like it . Best tv . Value for money . Delivery is also quick, 1day installation ... Overall it is a good choice to buy this TV from Flipkart... Thnks Flipkart .",4
813,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),"1- Superb TV And outstanding Performance compared to its price.2 - Picture quality and sound quality is too good with its 10 w speaker.3 - Connectivity is very fast.4 - Those who are facing difficulty in sound and picture quality , use the hd setup box and hdmi cable to connect setup box and tv , then only you will get better experience of sound and picture quality.5 - Only one cons is that it has no Bluetooth connectivity.",5
814,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Beautiful Product and it’s best in this price range.. LG is best in electronics and Picture quality is awesome 👍,4
815,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),I received nice product in best price thanks Flipkart for providing this best smart TV..,4
816,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),"Really it's value for money. Picture quality is excellent & even though sound output is 10 W, that is enough, feels like no need of 20 W sound output. Best for watching Netflix & other OTTs.",5
817,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Nice picture quality & tv look awesomeBack panal design solid,5
818,LG 80 cm (32 inch) HD Ready LED Smart TV  (32LM565BPTA),Good,5
819,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Very beautiful 😍 ❤ 💖 💕 ♥ 👌 😍 ❤ tv 📺 and easy to use    And don't play freefire like game,4
820,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Nice TV in this price.... Picture and sound quality also good. I am happy to purchase this Android TV. Thank you Flipkart.,5
821,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Amazing product,5
822,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Sooo nice worth  for money,5
823,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,I like this mi4c tv 2021,5
824,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Excellent TV for this price compare to other and Good service. Installed TV 3 days early before as mentioned in site. Technician is well trained Explained all features. Good picture quality,5
825,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Best Tv under this price,4
826,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,"Superb. good product,value for money.",5
827,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Osm pictures quality Sound quality is also gooodNice remote with voice command,5
828,Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,Nice tv,4
829,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"This review is after long-term usage of 6 months, the video quality on this TV is really good especially in this range- the color production, and sound quality is good too...you can really enjoy watching series on this TV. It is really light and there is virtually no bezel- the design is really good! The remote is really simple to use and lightweight, and the user interface is smooth and easy. One great thing about this TV is Oxygen play where you can find all the content in one place....and ...",5
830,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"At this price point, the TV is good to have with easy connectivity and setup.Picture quality is good for the led screen(however you can compare another tv in the same segments).The sound is good although Dolby impressions I couldn’t get in the first use(perhaps need to check more).Remote is clean and minimalistic and easy to use.Connectivity is good, able to connect to wifi via router and hotspot and the connection stays and works perfectly fine. Able to use any streaming services without...",5
831,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"It is superior TV. Working on android pie .You can also use Oxygen play interface for a content centric view.It has good voice command Bluetooth base remote control.This TV incorporated with Gamma engine with MEMC , Super resolution , colour space mapping , dynamic contract . Connecting options with Wi Fi , Bluetooth , HDMI , ethernet are very quickly n fast response .Highly recommended for your future TV...😊😊",5
832,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),A very nice Tv with many adjustments and a best sound quality and also nice used with Google assistants.. Highly recommended by me. ☺️,5
833,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"OnePlus always brings to us all those high end tech device s at such an amazing prices . They has turned out be a blessing for families like me with such products . I am very happy with the product 43"" TV . I have ordere it for my Mom , :- The UI and ease of use for old lady coming from non tech era >>>>>:- The sound quality is just superb :- Some improvement can be done for connectivity with other smart devices . :- Ease of installation So happy with flipkart also for delivery to small...",5
834,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),Thank you Flipkart amazing product 1+ TV new model  Awesome product I m happy 1+ TV super quality one days used nice product this range everything is ok,5
835,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),It's pretty good n with oosaammmm clarity .....  One word to describe - value for money 💰,5
836,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),Very good picture quality.. And sound is much good than other led tv's because there is dolby speakers in it...thank u thank u so much..❤❤😍😍😍,5
837,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"Team, Today only I received my product - 29, May, and below are pros and cons.Good Point:1. Very quick delivery2. Better clarity compare to Mi and UV3. Easy to handle and lightweight just 6 KgsBad Points:1. Not having AUX sound connectivity, it has Digital Optical Audio Output which is mostly not available with general sound system2. difficult to share the mobile screen with this TV since OnePlus connect android App don't work on all mobiles3. The Installation team will come after 8...",1
838,OnePlus Y Series 108 cm (43 inch) Full HD LED Smart Android TV  (43FA0A00),"Best Budget friendly smart tv one can buy, although the video quality is not at par with that of samsung/sony but the sound quality is seriously amazing 💯. Easy to install and use !!",5
839,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Ordered on 5th oct 2021 delivered on 7th oct installation done on 8th oct, delivery and installation was on scheduled timePicture quality 10/10Sound 10/10 Connectivity 10/10 OS linux 8/10Apps 8/10Quick cast 8/10Remote 10/10Low blue light 10/10Overall product 10/10I am really satisfied with the product brilliant picture quality good sound output doesn’t need any extra attachments like sound bar, connectivity is really good didn’t lagged, OS linux is nice quick response of home butt...",5
840,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),So nice realme smart tv nice video suppab sound awesome♥️♥️i m so happy,5
841,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Realme tv it’s amazing and value for money good product good picture quality, really amazing",5
842,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),I love this product and this is very nice LED TV in this range. Picture quality is hd and superb ☺️ on time delivery and installation. Thank you Flipkart Team for amazing product,5
843,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Superb quality like it wow amazing pictures quality I m do happy 🤩🤩🤩 love it tq Flipkart,5
844,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Writing review after 1 month of use best tv in this price display quality is best sound is just awesome 😎💪🏻 🔥 loved the tv nd it's made in India 🔥,4
845,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),"Picture is Good and Sound is very good.This TV is only for common people, not for smart people. Best for Family TV.☺️😊👍",4
846,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Very nice product good clarity and nice feature,5
847,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),This is a very good tv. Picture quality is decent and sound quality with 20w speaker and Dolby Atmos is just awesome. It is fully recommended for those users who experience media only vie set top box but the tv is non android so those users interested in online media  streaming should not go go for it. They should look for other options available in the market..Final verdict is that if you can grab it under 12k in sale it will be a great value for money option for you...,5
848,realme NEO 80 cm (32 inch) HD Ready LED Smart TV  (RMV2101),Budget Smart Tv. It's an amazing experience Thank You #Flipkart for this offer. Nice Connectivity,5
849,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Excellent Led Smart Tv this Range Sound quality excellent Net connectivity excellent Remote looking also excellent Google assistant also excellent,5
850,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),I am writing this review for Motorola ZX2 40inch after almost 45days of use.Pros* 40w sound output is superpub . ...its quite clear and loud . . ... Music output is also good* UI is super smooth and scrolling with remote is fast* Day light visibility is also good . . ...given that I placed in my hall which has good sunlight during day . . . ... But there is no problem with the display quality* HD DTH channels are Crips and clear* Playing OTT content is also enjoyable  . . . . .. in you...,4
851,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"This TV is a great purchase with all the lastest features. With Android 10, the TV is super smooth and the boot time is very very less as compared to other TVs. And also it boots up extremely fast if it is in stand by mode. Picture quality is just awesome and it is able to play 4K videos from youtube and at the same time it supports dolby vision which makes the picture quality more awesome (the video which you are playing should be Dolby vision as well). I did not have any connectivity issues...",5
852,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Awesome picture quality 😍 Amazing sound with 40 watt speaker 🤩🤩If someone looking to buy compact 40 inch LED smart Android TV then Go for it without any hasitation.I am loving it...👍👍,5
853,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),I am writing this review after 10 days of usage.1.Sound - Very good and neat effect 2.Picture quality is very good.3. Wifi connectivity is good and fast4. Functionally it is working fast and good.5. Bluetooth connection is slow but after software update it is also looks good.Overall the product is good and value for money...Compare to other products spec. Is good...,5
854,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"Amazing picture quality and sound support Dolby digital if you have hd set top box plays youtube with good internet speed, just close your eyes and buy it amazing tv",5
855,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Picture Quality is good. Best tv for connectivity. But after 1month tv suddenly power off. And service is also not good. For only power sensor parts need to changed and it take 7-10 days time. This not good at all. They won't be replace the tv for any type of issue. Very bad from brand like motorola.,1
856,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),Very nice original product from flickkart. This is 480p on you tube and also I played 4K in it it’s is not bad   More then good.  Sound also cool. And feels Dolby.  Good product in this price range any no other company giving such nice features And installation guy was very good behavior and did great work.,4
857,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"One of the best at this price. Sound and picture clarity is mind blowing at an affordable range. Only issue felt is laag while screen casting, Otherwise it's a perfect purchase. Using it for more than 2 weeks now, so far so good ✌🤞",4
858,MOTOROLA ZX2 100 cm (40 inch) Full HD LED Smart Android TV with Dolby Atmos and Dolby Vision  (40SAFHDME),"Excellent picture and sound quality as per price. Bluetooth is working fine with my net connection. Because of 2GB RAM fast access to internet. YouTube works without any delay. I am so happy with the purchase. Thanks to Motorola, Flipkart and the seller.",5
859,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Colour production is good , motion interpolation is perfect . It is va panel for 43 inch tv viewing angle is good, not ips as  in description , sound quality is good, Contrast ratio is actually ok  and at times black looks like grey .",4
860,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),There is difference in opinion about its panel type. Whether it is VA or IPS? LG has not yet revealed about panel type. Viewing angle is not like 178 deg. Magic remote has not been provided thats why we cannot use Alexa and Google voice assistant. You have to purchase magic remote. We can give voice commands through  LG thinq app downloaded in your smart phone but voice recognition is very poor. Compatible magic remote for TV model is not available in India. Be carefull while purchasing remot...,2
861,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Bought in Big Billion Sale and got the tv within 7 days. Good delivery by flipkart on those busy days. Coming to LG TV, we were using LG 32 inch tv for last 5 yrs and this was an upgrade. TV is quite nice. WebOS is functional. Easy to use. This does not have a magic remote but I don't think we need that as it have LG thinq app which does it better than remote. Video quality is great as expected. Sound quality is more than what we expected. It's ability to pair with Bluetooth speakers and t...",5
862,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),"Using it for over 7 days. It has amazing picture quality, sound is good thanks to AI mode, low boot up time, connectivity with Bluetooth and WiFi works great, supports all famous OTT apps and best part is it’s support to IPhone. Just go for it! Thanks to flipkart for delivery in one day and installation done on same day.",5
863,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Quick delivery and installation picture clarity is good value for money worth product thank you Flipkart,4
864,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Its a mind blowing purchase. This is my fourth LG tv two are crts and it is now working in my brothers houses and the third was 32 inch smart fhd brought in 2013 and now sill in working confition. i reccoment LG tvs for durability and picture clarity. And also sound .The web OS is very userfriendly and in this 2021 model Filmmaker mode is awesome experiance. All ott platform are available and totally nice productPros Awesome picture clarityGood sound outputWeb OS is very good workingiPh...,5
865,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Good one no remarks everything ok,5
866,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Good,3
867,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Awesome,5
868,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV  (43UP7500PTZ),Real vallue for money considering the various features and hi end software support like eArc etc within the given price point. What's missing is the magic remote which I believe should have been provided.  No mention by LG about panel type ( IPS or VA ) but over all I'm satisfied with my purchase.,4
869,"SAMSUNG Galaxy F12 (Sky Blue, 128 GB)  (4 GB RAM)",Best Samsung phone in this price range.Good battery back up.Decent Display.Fast fingerprint sensor.Rear camera quality is good.front camera is not up to the mark.90 Hz refresh rate is good.Good user interface.updated to one ui 3.1.there are some pre installed apps which can only be disabled.sound quality is low comparing with other smartphones in same price segment.using in low screen bightness noticed screen flickering.There is no screen protector or case in the box.Takes 160 minutes for ful...,4
